"question_id","competency","difficulty","question_type","question_text","detailed_answer","eval_point_1","eval_point_2","eval_point_3","sonnet_decision","human_label","human_note"
"GEN_DE_DATA_ARCHITECTURE_050","DATA_ARCHITECTURE_MODELING","HARD","THEORY","Bạn được giao nhiệm vụ di chuyển hệ thống Data Warehouse cũ từ mô hình On-premise MPP sang Modern Cloud Data Warehouse (Snowflake hoặc BigQuery) có kiến trúc tách biệt Compute và Storage. Hệ thống mới gặp vấn đề chi phí tăng vọt đột biến (cost spike) khi có 50 nhà phân tích dữ liệu chạy các câu lệnh query BI đồng thời vào đầu ngày. Hãy phân tích nguyên nhân gốc rễ liên quan đến cơ chế tự động scale và cơ chế caching của Cloud Data Warehouse, đồng thời đề xuất giải pháp kiến trúc cụ thể để tối ưu hóa chi phí mà vẫn đảm bảo SLA về hiệu năng truy vấn.","Nguyên nhân gốc rễ:
1. Auto-scaling quá đà: Trong Snowflake, khi 50 user truy cập cùng lúc, cơ chế Multi-cluster Warehouse sẽ tự động kích hoạt thêm các cụm máy tính mới (scale-out) để giải quyết hàng đợi truy vấn. Nếu không giới hạn số lượng cluster tối đa, chi phí sẽ tăng theo cấp số nhân.
2. Bỏ lỡ cache (Cache miss): Do các nhà phân tích chạy các truy vấn ad-hoc khác nhau hoặc truy vấn trực tiếp vào dữ liệu thô chưa được pre-aggregate, hệ thống không thể tận dụng Result Cache (ở Cloud Services Layer) hoặc Local Disk Cache (SSD của Compute nodes), bắt buộc phải đọc từ Remote Storage (S3/GCS) liên tục.

Giải pháp kiến trúc để tối ưu hóa:
1. Kiến trúc phân tách Workload:
- Chia các Warehouse/Compute riêng biệt cho từng nhóm đối tượng sử dụng: Một Warehouse nhỏ, cố định (hoặc scale-out giới hạn) dành riêng cho các tác vụ BI/Dashboard (ví dụ: BI_WH cỡ Medium, tối đa 3 clusters), tách biệt hoàn toàn với Warehouse dành cho ETL/Data Science.
2. Chiến lược Caching & Pre-aggregation:
- Xây dựng tầng Aggregation (Gold layer) sử dụng Materialized Views hoặc các bảng summary được tính toán trước vào ban đêm. Các công cụ BI sẽ chỉ trỏ vào các bảng summary này thay vì bảng Fact chi tiết.
- Bật tính năng Query Result Caching và hướng dẫn người dùng sử dụng bộ lọc thời gian cố định để tăng khả năng hit cache.
3. Quản trị và kiểm soát tài nguyên:
- Cấu hình Auto-suspend thời gian ngắn (ví dụ: 60 giây trong Snowflake) cho các BI Warehouse để tự động tắt ngay khi không có truy vấn mới, tránh lãng phí tiền chạy không tải.
- Thiết lập Resource Monitors để tự động gửi cảnh báo hoặc kill các truy vấn chạy quá thời gian/ngốn quá nhiều quota chi phí.","Chỉ ra chính xác nguyên nhân gây tăng chi phí là do cơ chế Auto-scaling (multi-cluster) phản ứng với tải đồng thời của BI và hiện tượng cache-miss khi truy vấn trực tiếp dữ liệu thô.","Thiết kế được giải pháp tách biệt Compute/Warehouse theo từng usecase (ETL vs BI) và cấu hình thông số tự động tắt/giới hạn scale-out hợp lý.","Đề xuất giải pháp kỹ thuật tối ưu hóa dữ liệu đầu vào thông qua Materialized Views/Summary Tables kết hợp với việc tận dụng các tầng caching (Result Cache, Metadata Cache).","NOT_REVIEWED","PASS",""
"GEN_DE_CLOUD_STORAGE_036","BIG_DATA_CLOUD_TOOLS","EASY","THEORY","Hãy so sánh sự khác biệt cơ bản giữa định dạng file Parquet và Avro về cách tổ chức lưu trữ dữ liệu (row-oriented vs column-oriented) và chỉ ra trường hợp sử dụng (use case) tối ưu cho từng loại trong một kiến trúc Data Pipeline.","Parquet là định dạng lưu trữ dạng cột (column-oriented), trong khi Avro là định dạng lưu trữ dạng dòng (row-oriented). 

1. Parquet:
- Cơ chế: Lưu trữ dữ liệu của cùng một cột cạnh nhau trên đĩa. Giúp nén dữ liệu cực tốt vì các giá trị trong cùng một cột thường có cùng kiểu dữ liệu và tính chất.
- Use case: Tối ưu cho các truy vấn phân tích (OLAP) nơi chúng ta chỉ cần select một vài cột cụ thể từ bảng có hàng trăm cột (ví dụ: dùng với Spark, Athena, BigQuery).

2. Avro:
- Cơ chế: Lưu trữ toàn bộ các trường của một bản ghi (dòng) cạnh nhau. Schema được đính kèm trực tiếp trong header của file dưới dạng JSON.
- Use case: Tối ưu cho các tác vụ ghi dữ liệu nhanh (write-heavy), truyền tải dữ liệu real-time (ví dụ: Kafka message serialization) hoặc các tiến trình ETL cần đọc/ghi toàn bộ các trường của dòng dữ liệu.","Phân biệt rõ ràng Parquet là Columnar-oriented và Avro là Row-oriented.","Nêu đúng use case của Parquet cho phân tích/truy vấn (Read-heavy/OLAP) và Avro cho truyền tải/ghi dữ liệu (Write-heavy/Kafka).","Giải thích được lý do kỹ thuật cơ bản (khả năng nén của Parquet, sự đi kèm schema của Avro).","NOT_REVIEWED","PASS",""
"GEN_DE_CLOUD_STORAGE_032","BIG_DATA_CLOUD_TOOLS","MEDIUM","THEORY","Trong kiến trúc Lambda hoặc Kappa, tại sao định dạng Avro thường được ưu tiên sử dụng cho tầng Speed Layer (Streaming data ingestion) trong khi Parquet lại được chọn cho Batch Layer (Data Lake/Data Warehouse)? Hãy phân tích dựa trên cơ chế lưu trữ (Row-oriented vs Column-oriented) và khả năng tiến hóa schema (Schema Evolution).","Sự khác biệt này xuất phát từ thiết kế cơ bản của hai định dạng:
1. Cơ chế lưu trữ (Row vs Column):
- Avro là Row-oriented (lưu trữ theo dòng). Nó gom toàn bộ các cột của một bản ghi lại gần nhau, giúp việc ghi (write/append) một bản ghi mới diễn ra cực kỳ nhanh với độ trễ thấp. Điều này hoàn hảo cho tầng Streaming (Kafka/Speed Layer) nơi luồng dữ liệu liên tục đổ về theo từng event đơn lẻ.
- Parquet là Column-oriented (lưu trữ theo cột). Nó gom dữ liệu của cùng một cột lại với nhau, tối ưu hóa cho việc đọc (read/query) khi chỉ cần quét một vài cột cụ thể trong hàng triệu dòng dữ liệu (analytical queries). Tuy nhiên, việc ghi dữ liệu vào Parquet đòi hỏi lượng CPU và bộ nhớ lớn để tổ chức lại cấu trúc cột, không phù hợp cho streaming thời gian thực.

2. Tiến hóa Schema (Schema Evolution):
- Avro lưu trữ schema đi kèm trực tiếp trong file metadata (dưới dạng JSON) và hỗ trợ cực tốt các quy tắc tương thích xuôi/ngược (backward/forward compatibility). Khi hệ thống streaming thay đổi cấu trúc dữ liệu, các consumer vẫn có thể dễ dàng đọc dữ liệu cũ và mới mà không bị crash.
- Parquet mặc dù có hỗ trợ schema evolution nhưng phức tạp hơn và có chi phí xử lý cao hơn khi thực hiện ghép schema (schema merging) từ nhiều file khác nhau trong Batch Layer.","Phân biệt được bản chất Row-oriented (Avro - tối ưu ghi) và Column-oriented (Parquet - tối ưu đọc/truy vấn phân tích).","Giải thích lý do tại sao Avro phù hợp cho Streaming (độ trễ thấp, ghi tuần tự) và Parquet phù hợp cho Batch/Data Lake (truy vấn lọc cột, nén tốt).","So sánh được khả năng Schema Evolution của Avro (mạnh mẽ, tích hợp metadata tốt cho streaming) so với sự phức tạp của Parquet.","NOT_REVIEWED","PASS",""
"GEN_DE_CLOUD_STORAGE_043","BIG_DATA_CLOUD_TOOLS","MEDIUM","THEORY","Khi thiết kế một Data Lake trên AWS S3 lưu trữ hàng tỷ file từ các thiết bị IoT, tại sao việc phân chia thư mục (prefix partitioning) theo định dạng mặc định `s3://my-bucket/yyyy/mm/dd/hh/` đôi khi có thể dẫn đến hiện tượng 'hotspotting' và giảm hiệu năng truy xuất (I/O limits)? Bạn giải quyết vấn đề này như thế nào nếu sử dụng các công cụ query như Athena hoặc Spark?","1. Nguyên nhân gây Hotspotting trên S3:
- AWS S3 tự động phân vùng và scale hiệu năng dựa trên các prefix (phần tiền tố của đường dẫn file). Mỗi prefix trên S3 có giới hạn hiệu năng mặc định (3,500 PUT/POST/DELETE và 5,500 GET/HEAD requests mỗi giây).
- Khi ta tổ chức đường dẫn theo định dạng thời gian tuần tự `s3://my-bucket/yyyy/mm/dd/hh/`, tất cả các thiết bị IoT ghi dữ liệu đồng thời tại cùng một thời điểm sẽ trỏ vào đúng một prefix duy nhất (ví dụ: `s3://my-bucket/2026/06/16/10/`). Điều này tập trung toàn bộ tải vào một phân vùng vật lý duy nhất của S3, vượt quá giới hạn request rate của prefix đó, gây ra lỗi HTTP 503 Slow Down (Hotspotting).

2. Giải pháp khắc phục:
- Thêm entropy (độ nhiễu/mã hash ngẫu nhiên) vào đầu prefix của S3 để phân tán request sang nhiều phân vùng vật lý khác nhau. Ví dụ: `s3://my-bucket/[hash_prefix]/yyyy/mm/dd/hh/`. Mã hash có thể được tạo từ md5 của thiết bị hoặc một chuỗi ngẫu nhiên ngắn.
- Tối ưu hóa cho Spark/Athena: Mặc dù việc thêm hash prefix giải quyết được ghi, nó làm việc phân vùng truy vấn (partition pruning) trở nên khó khăn vì đường dẫn không còn tuần tự. Để giải quyết, ta có thể:
  + Sử dụng S3 Bucket Keys kết hợp với AWS Glue Catalog để ánh xạ các partition ảo bất kể cấu trúc vật lý thực tế trên S3.
  + Sử dụng các định dạng bảng hiện đại như Apache Iceberg hoặc Delta Lake trên S3. Các công nghệ này lưu trữ danh sách file trong metadata và thực hiện partition pruning ở mức metadata, không phụ thuộc vào cấu trúc thư mục vật lý của S3, loại bỏ hoàn toàn ràng buộc về cấu trúc prefix truyền thống.","Giải thích đúng cơ chế phân vùng vật lý dựa trên prefix của AWS S3 và các giới hạn I/O request rates (3500/5500).","Chỉ ra được nguyên nhân tại sao cấu trúc partition thời gian tuần tự gây ra hiện tượng nghẽn cổ chai (hotspotting) khi ghi đồng thời.","Đề xuất các phương án giải quyết cụ thể bao gồm thêm hash/entropy vào prefix hoặc áp dụng Modern Table Formats (Iceberg, Delta Lake) để tách biệt cấu trúc logic và vật lý.","NOT_REVIEWED","PASS",""
"GEN_DE_CLOUD_STORAGE_040","BIG_DATA_CLOUD_TOOLS","HARD","THEORY","Bạn đang thiết kế một hệ thống ingestion dữ liệu real-time ghi trực tiếp vào Google Cloud Storage (GCS) với throughput cực lớn (khoảng 20,000 requests/second). Trong quá trình vận hành, hệ thống liên tục gặp lỗi HTTP 503 (Slow Down) từ GCS. Hãy giải thích nguyên nhân gốc rễ liên quan đến cơ chế phân phối key (object naming) của GCS và thiết kế phương án khắc phục chi tiết để scale throughput mà không bị rate-limiting.","Nguyên nhân gốc rễ:
Google Cloud Storage (tương tự AWS S3) quản lý metadata của các object bằng cách phân vùng (sharding) dựa trên thứ tự bảng chữ cái (lexicographical order) của tên object (object key/path). Khi ta ghi dữ liệu real-time với throughput lớn và đặt tên file theo cấu trúc tuần tự như timestamp hoặc ID tăng dần (ví dụ: `logs/2026-06-16-10-00-01_file.parquet`), toàn bộ các request ghi này sẽ bị định tuyến vào cùng một shard metadata vật lý của GCS. Điều này tạo ra một 'hotspot', dẫn đến việc GCS quá tải cục bộ và trả về lỗi HTTP 503 (Slow Down).

Giải pháp khắc phục:
1. Phân tán Key (Key Sharding/Entropy): Thêm một chuỗi hash ngẫu nhiên (ví dụ: MD5 của nội dung hoặc một chuỗi hex ngẫu nhiên dài 4-5 ký tự) vào ngay phía trước (prefix) của tên object. 
Ví dụ thay vì: `status/20260616-1000.json` 
Ta đổi thành: `status/a8f1_20260616-1000.json` hoặc `status/3c9e_20260616-1000.json`. Điều này giúp GCS phân phối đều các write requests lên nhiều shard metadata khác nhau ngay từ đầu.

2. Áp dụng cơ chế Buffering / Micro-batching: Tránh ghi trực tiếp từng message nhỏ từ stream vào GCS với tần suất 20k req/s. Sử dụng một tầng đệm như Pub/Sub kết hợp Dataflow hoặc Spark Streaming để gom cụm dữ liệu (micro-batch) thành các file lớn hơn (tối ưu là 100MB - 1GB) trước khi flush xuống GCS. Điều này vừa giảm số lượng request (giảm lỗi 503), vừa tối ưu hiệu năng đọc cho downstream.

3. GCS Auto-sharding ramp-up rule: Tuân thủ quy tắc tăng tải dần dần của Google (3-second rule hoặc ramp-up từ từ để GCS có thời gian tự động phát hiện hotspot và chia tách shard trước khi đạt đỉnh 20k req/s).","Giải thích chính xác cơ chế lưu trữ metadata theo thứ tự bảng chữ cái (lexicographical sorting) của GCS/S3 dẫn đến hiện tượng hotspot khi dùng tuần tự như timestamp.","Đưa ra giải pháp thêm giá trị ngẫu nhiên (hash/entropy/prefix sharding) vào đầu object name để phân tán tải ghi.","Đề xuất được giải pháp kiến trúc bổ sung như micro-batching/buffering để giảm số lượng kết nối ghi trực tiếp vào cloud storage.","NOT_REVIEWED","PASS",""
"GEN_DE_CLOUD_STORAGE_022","BIG_DATA_CLOUD_TOOLS","HARD","THEORY","Hệ thống Apache Spark của công ty bạn ghi dữ liệu đồng thời từ 500 executors xuống AWS S3. Gần đây, hệ thống thường xuyên gặp lỗi '503 Slow Down' từ S3 và một số job bị crash giữa chừng do quá trình commit file quá lâu khi sử dụng 'FileOutputCommitter' mặc định của Spark. Hãy giải thích nguyên nhân gốc rễ và thiết kế một giải pháp tối ưu hóa toàn diện để giải quyết triệt để hai vấn đề trên.","Nguyên nhân gốc rễ:
1. Lỗi '503 Slow Down': S3 giới hạn rate-limit ở mức 3500 PUT/COPY/POST/DELETE và 5500 GET/HEAD requests mỗi giây trên mỗi prefix. Khi 500 executors ghi đồng thời vào cùng một prefix dạng hằng số (ví dụ: `s3://bucket/data/`), ngưỡng này bị vượt qua.
2. Lỗi commit file lâu: FileOutputCommitter (v1 hoặc v2) mặc định của Spark được thiết kế cho HDFS. Trên HDFS, thao tác rename thư mục/file là O(1). Tuy nhiên, trên S3 (đối tượng lưu trữ), rename thực chất là một chuỗi các thao tác COPY và DELETE độc lập, tốn thời gian O(N) với N là số lượng file, gây ra nghẽn I/O và dễ thất bại giữa chừng.

Giải pháp tối ưu hóa toàn diện:
1. Sửa lỗi 503 Slow Down: Phân tán prefix bằng cách thêm một chuỗi entropy (như UUID hash) vào trước đường dẫn hoặc partition key để chia đều request vào các phân vùng vật lý khác nhau của S3. Đồng thời tăng cấu hình retry với exponential backoff trong S3A client (`fs.s3a.connection.establish.timeout`, `fs.s3a.retry.limit`).
2. Thay thế FileOutputCommitter bằng S3A Committers (khuyên dùng Magic Committer hoặc Directory Committer của Hadoop/S3A): Các committer này tận dụng tính năng 'S3 Multipart Upload'. Chúng ghi trực tiếp các mảnh file tạm thời lên S3 và chỉ hoàn tất (commit) chúng ở giai đoạn kết thúc job bằng một lệnh API gọi hoàn thành multipart upload, loại bỏ hoàn toàn bước COPY/DELETE cực kỳ tốn kém của rename truyền thống.","Phân tích chính xác nguyên nhân lỗi 503 (rate limits của S3 trên mỗi prefix) và cơ chế COPY/DELETE chậm chạp của FileOutputCommitter truyền thống.","Đề xuất giải pháp cấu hình S3A Committers (đặc biệt là Magic Committer hoặc Staging Committer sử dụng Multipart Upload) để thay thế FileOutputCommitter.","Thiết kế cấu trúc prefix lưu trữ phân tán (entropy/partition hashing) kết hợp tăng tham số retry của S3A client để phân tán tải.","NOT_REVIEWED","PASS",""
"GEN_DS_EVALUATION_016","EVALUATION_METRICS","EASY","THEORY","Trong một bảng báo cáo phân loại (classification report) từ thư viện Scikit-learn, các chỉ số Precision, Recall, và F1-score có mối quan hệ với nhau như thế nào? Giải thích ý nghĩa của cột ""support"" trong bảng báo cáo đó.","Mối quan hệ giữa các chỉ số:
1. Precision (Độ chính xác) đo lường tỷ lệ các dự đoán dương tính là thực sự chính xác: Precision = TP / (TP + FP).
2. Recall (Độ nhạy / Tỷ lệ phát hiện) đo lường tỷ lệ các mẫu thực sự dương tính được mô hình phát hiện: Recall = TP / (TP + FN).
3. F1-score là trung bình điều hòa (harmonic mean) của Precision và Recall, giúp cân bằng cả hai chỉ số này: F1 = 2 * (Precision * Recall) / (Precision + Recall). Sử dụng trung bình điều hòa thay vì trung bình cộng để đảm bảo nếu một trong hai chỉ số cực kỳ thấp, F1-score cũng sẽ thấp.

Ý nghĩa của cột 'support':
Support biểu thị số lượng mẫu thực tế (ground truth) thuộc về mỗi lớp (class) cụ thể trong tập dữ liệu thử nghiệm (test set). Nó giúp người phân tích biết được độ tin cậy của các chỉ số (ví dụ: nếu một lớp có support quá nhỏ, chỉ số Precision/Recall cao chưa chắc đã đại diện cho hiệu năng thực tế của mô hình trên diện rộng).","Nêu đúng công thức và ý nghĩa bản chất của Precision và Recall dựa trên TP, FP, FN.","Giải thích F1-score là trung bình điều hòa (harmonic mean) giúp cân bằng giữa Precision và Recall.","Định nghĩa chính xác cột 'support' là số lượng mẫu thực tế thuộc về từng lớp trong tập kiểm thử.","NOT_REVIEWED","PASS",""
"GEN_DS_EVALUATION_006","EVALUATION_METRICS","EASY","THEORY","Giải thích định nghĩa của chỉ số F1-Score. Tại sao chúng ta lại ưu tiên sử dụng trung bình điều hòa (harmonic mean) thay vì trung bình cộng (arithmetic mean) giữa Precision và Recall khi tính toán F1-Score?","F1-Score là trung bình điều hòa (harmonic mean) giữa Precision (độ chính xác) và Recall (độ nhạy), được tính theo công thức: F1 = 2 * (Precision * Recall) / (Precision + Recall). Lý do chọn trung bình điều hòa thay vì trung bình cộng là vì trung bình điều hòa nhạy cảm hơn với các giá trị cực trị thấp. Nếu một trong hai chỉ số Precision hoặc Recall rất thấp (gần bằng 0), trung bình điều hòa sẽ kéo F1-Score xuống rất thấp (gần bằng 0), trong khi trung bình cộng vẫn có thể cho ra một kết quả cao vừa phải (gần 0.5). Điều này giúp F1-score phản ánh chính xác hơn hiệu năng của mô hình khi yêu cầu cả Precision và Recall đều phải cân bằng và đạt kết quả tốt.","Định nghĩa đúng F1-Score là trung bình điều hòa (harmonic mean) của Precision và Recall kèm công thức.","Giải thích được bản chất toán học: trung bình điều hòa phạt nặng các giá trị cực thấp (gần 0) so với trung bình cộng.","Nêu được ý nghĩa thực tế: Đảm bảo mô hình chỉ có F1-Score cao khi cả Precision và Recall đều tốt, tránh sai lệch khi đánh giá mô hình.","NOT_REVIEWED","PASS",""
"GEN_DS_EVALUATION_011","EVALUATION_METRICS","MEDIUM","THEORY","Bạn đang làm việc tại một ngân hàng để xây dựng mô hình phát hiện giao dịch gian lận (fraud detection). Do chi phí xử lý một ca False Positive (giao dịch hợp lệ bị gắn cờ gian lận, gây phiền hà cho khách hàng) thấp hơn rất nhiều so với tổn thất tài chính từ một ca False Negative (bỏ lọt giao dịch gian lận thực tế), doanh nghiệp muốn ưu tiên tối ưu hóa Recall hơn là Precision. Tuy nhiên, họ vẫn muốn dùng một chỉ số kết hợp duy nhất thay vì theo dõi riêng lẻ. Bạn sẽ đề xuất sử dụng metric nào, công thức và cách điều chỉnh tham số của nó ra sao để đáp ứng yêu cầu này?","Để giải quyết yêu cầu này, chúng ta nên đề xuất sử dụng chỉ số F-beta score (F-beta measure). Công thức tổng quát của F-beta score là:

F_beta = (1 + beta^2) * (Precision * Recall) / ((beta^2 * Precision) + Recall)

Trong đó, hệ số beta dùng để kiểm soát mức độ quan trọng giữa Precision và Recall:
- Nếu beta = 1, chúng ta có F1-score truyền thống (Precision và Recall có vai trò ngang nhau).
- Nếu beta > 1, mô hình sẽ coi trọng Recall hơn Precision. 
- Nếu beta < 1, mô hình sẽ coi trọng Precision hơn Recall.

Trong ngữ cảnh bài toán này, vì bỏ lọt gian lận (False Negative) nguy hiểm hơn nhiều so với báo động nhầm (False Positive), ta cần ưu tiên Recall. Do đó, ta nên chọn một giá trị beta lớn hơn 1, phổ biến nhất là sử dụng F2-score (beta = 2). Khi beta = 2, công thức sẽ đặt trọng số cho Recall cao gấp đôi Precision, giúp mô hình tập trung tối thiểu hóa tối đa số ca False Negative mà vẫn giữ được sự ràng buộc nhất định với Precision.","Đề xuất chính xác chỉ số F-beta score với giá trị tham số beta > 1 (ví dụ phổ biến là F2-score).","Trình bày đúng công thức toán học của F-beta score và giải thích được ý nghĩa của tham số beta.","Giải thích thuyết phục lý do tại sao F2-score đáp ứng đúng bài toán kinh doanh thực tế (đánh đổi giữa FP và FN).","NOT_REVIEWED","PASS",""
"GEN_DS_EVALUATION_035","EVALUATION_METRICS","MEDIUM","THEORY","Khi phân tích một Classification Report của một mô hình phân loại đa lớp (Multi-class), bạn thấy có 3 chỉ số F1-score trung bình: Macro-average, Micro-average (hoặc Accuracy trong trường hợp phân loại đơn nhãn), và Weighted-average. Hãy giải thích sự khác biệt về cách tính và ý nghĩa thực tế của Macro F1-score so với Weighted F1-score khi dữ liệu của bạn có sự mất cân bằng lớn giữa các lớp.","Macro F1-score được tính bằng trung bình cộng đơn giản của F1-score từng lớp (F1_class1 + F1_class2 + ... + F1_classN) / N, coi mọi lớp có vai trò ngang nhau không phụ thuộc vào số lượng mẫu. Weighted F1-score tính trung bình cộng có trọng số dựa trên số lượng mẫu (support) của từng lớp. Khi dữ liệu mất cân bằng lớn (ví dụ Lớp A có 1000 mẫu F1=0.9, Lớp B có 10 mẫu F1=0.2): Macro F1 sẽ là (0.9 + 0.2)/2 = 0.55, phản ánh mô hình hoạt động kém ở lớp thiểu số. Weighted F1 sẽ gần bằng 0.9 (do lớp A chiếm ưu thế tuyệt đối), che giấu sự yếu kém của mô hình trên lớp B. Do đó, để đánh giá mô hình hoạt động tốt trên cả các lớp thiểu số, ta phải dựa vào Macro F1.","Trình bày rõ ràng công thức hoặc nguyên lý tính toán của Macro-average và Weighted-average F1-score.","Phân tích được tầm ảnh hưởng của kích thước mẫu (support) của các lớp lên Weighted F1-score so với tính bình đẳng của Macro F1-score.","Chỉ ra được trường hợp sử dụng cụ thể (use case) khi nào nên ưu tiên Macro F1 để phát hiện lỗi của mô hình trên nhóm thiểu số.","NOT_REVIEWED","PASS",""
"GEN_DS_EVALUATION_037","EVALUATION_METRICS","HARD","THEORY","Công ty của bạn đang xây dựng một mô hình máy học dự đoán khả năng rời bỏ dịch vụ (churn prediction) của khách hàng doanh nghiệp (B2B). Tập dữ liệu chứa nhiều bản ghi giao dịch theo chuỗi thời gian của cùng một doanh nghiệp qua nhiều tháng. Nếu bạn sử dụng phương pháp Random K-Fold Cross-Validation thông thường để đánh giá mô hình, hiện tượng rò rỉ dữ liệu (data leakage) nào sẽ xảy ra? Hãy đề xuất một thiết kế Cross-Validation cụ thể để giải quyết triệt để vấn đề này.","Khi dùng Random K-Fold thông thường cho dữ liệu chuỗi thời gian và có tính định danh (grouped) như trên, hai loại rò rỉ dữ liệu (data leakage) nghiêm trọng sẽ xảy ra: (1) Rò rỉ thông tin doanh nghiệp (Group Leakage): Dữ liệu của cùng một doanh nghiệp xuất hiện ở cả fold huấn luyện (Train) và fold kiểm thử (Validation). Mô hình sẽ ghi nhớ hành vi cụ thể của doanh nghiệp đó thay vì học các đặc trưng tổng quát. (2) Rò rỉ thời gian (Temporal Leakage): Mô hình sử dụng dữ liệu tương lai (ví dụ: tháng 12) để dự đoán quá khứ (ví dụ: tháng 5) của cùng một doanh nghiệp hoặc hệ thống. Để giải quyết triệt để, ta phải áp dụng phương pháp 'GroupKFold' kết hợp với 'Time-Series Split' (hoặc Purged Group Time-Series Cross-Validation). Quy trình thiết kế: Chia dữ liệu theo mốc thời gian (ví dụ: Train trên các tháng trước, Validation trên các tháng sau). Đảm bảo các doanh nghiệp xuất hiện trong tập Validation hoàn toàn chưa từng xuất hiện trong tập Train của phân đoạn thời gian trước đó (Group splitting tách biệt hoàn toàn theo ID doanh nghiệp).","Nhận diện chính xác 2 loại rò rỉ dữ liệu trong kịch bản: Rò rỉ theo nhóm khách hàng (Group/Identity Leakage) và rò rỉ theo thời gian (Temporal/Look-ahead Leakage).","Đề xuất được giải pháp phân tách dữ liệu kết hợp cả hai yếu tố: Group-based splitting và Time-series validation (ví dụ: GroupTimeSeriesSplit).","Giải thích chi tiết cách thiết lập các fold (train/validation) theo dòng thời gian thực tế để đảm bảo tính thực tiễn khi deploy mô hình.","NOT_REVIEWED","PASS",""
"GEN_DS_EVALUATION_042","EVALUATION_METRICS","HARD","THEORY","Trong một bài toán phân loại đa lớp (Multi-class classification) có dữ liệu phân bố lệch (imbalanced), bạn nhận được Classification Report hiển thị ba chỉ số F1-score tổng hợp: Macro average, Micro average, và Weighted average. Hãy giải thích bản chất toán học khác biệt giữa 3 chỉ số này. Trong tình huống thực tế nào mô hình của bạn có thể có Micro F1 rất cao (ví dụ 0.90) nhưng Macro F1 lại rất thấp (ví dụ 0.30)? Điều đó phản ánh vấn đề gì của mô hình?","Bản chất toán học và sự khác biệt:
1. Macro F1: Tính F1-score độc lập cho từng class, sau đó lấy trung bình cộng không trọng số của các F1-score này. Chỉ số này coi mọi class có vai trò ngang nhau, không phụ thuộc vào số lượng mẫu (support) của mỗi class.
2. Micro F1: Gom tất cả các True Positive (TP), False Positive (FP), và False Negative (FN) của tất cả các lớp lại để tính Precision và Recall chung, sau đó tính F1. Trong phân loại đa lớp đơn nhãn (single-label), Micro F1 tương đương với Accuracy (độ chính xác tổng thể).
3. Weighted F1: Tính F1-score cho từng class, sau đó lấy trung bình có trọng số dựa trên số lượng mẫu thực tế (support) của từng class.

Tình huống Micro F1 cao (0.90) nhưng Macro F1 thấp (0.30):
Tình huống này xảy ra khi tập dữ liệu bị mất cân bằng nghiêm trọng (ví dụ: Lớp A chiếm 90% dữ liệu, Lớp B và C chỉ chiếm 5% mỗi lớp). Mô hình chỉ cần dự đoán hầu hết các mẫu là Lớp A. Khi đó:
- Lớp A có F1 rất cao, kéo Micro F1 (và Weighted F1) lên cực kỳ cao (~0.90).
- Lớp B và C có F1 gần bằng 0 do mô hình hầu như không học được cách phân loại chúng.
- Macro F1 = (F1_A + F1_B + F1_C) / 3 = (0.90 + 0 + 0) / 3 = 0.30.
Điều này phản ánh mô hình đang bị thiên vị hoàn toàn vào lớp đa số và hoàn toàn mất khả năng phân loại các lớp thiểu số.","Phân biệt chính xác công thức/bản chất toán học của Macro F1, Micro F1, và Weighted F1.","Giải thích được mối quan hệ giữa Micro F1 và Accuracy trong bài toán phân loại đa lớp đơn nhãn.","Phân tích đúng nguyên nhân gây lệch chỉ số (Micro F1 cao, Macro F1 thấp) do sự thiên vị lớp đa số và bỏ qua lớp thiểu số trong tập dữ liệu mất cân bằng.","NOT_REVIEWED","PASS",""
"GEN_DS_DEEP_LEARNING_028","DEEP_LEARNING","EASY","THEORY","Global Average Pooling (GAP) là gì và tại sao nó thường được dùng để thay thế các lớp Fully Connected (FC) ở cuối các kiến trúc mạng CNN hiện đại?","Global Average Pooling (GAP) là một phép toán pooling thực hiện lấy giá trị trung bình của toàn bộ các pixel trên mỗi feature map (spatial dimension H x W), chuyển đổi một feature map kích thước H x W x C thành một vector kích thước 1 x 1 x C.

Lý do GAP thay thế FC layers:
1. Giảm thiểu cực lớn số lượng tham số (parameters) của mô hình: Lớp FC thường chiếm phần lớn số lượng tham số của mạng CNN, việc thay bằng GAP giúp mô hình nhẹ hơn nhiều và giảm thiểu nguy cơ overfitting.
2. Tăng cường tính bất biến với phép dịch chuyển (spatial invariance): GAP không quan tâm đến vị trí cụ thể của vật thể trong không gian ảnh, giúp mô hình robust hơn.
3. Cho phép đầu vào linh hoạt: Lớp FC đòi hỏi kích thước ảnh đầu vào cố định (vì số node của FC cố định), trong khi GAP hoạt động được với bất kỳ kích thước feature map đầu vào nào, giúp mô hình chấp nhận ảnh đầu vào có kích thước đa dạng.","Định nghĩa chính xác cơ chế hoạt động của Global Average Pooling (tính trung bình trên từng feature map).","Giải thích được ưu điểm giảm tham số để chống overfitting so với Fully Connected layer.","Nêu được khả năng linh hoạt với kích thước ảnh đầu vào (input size flexibility) của mô hình nhờ GAP.","NOT_REVIEWED","PASS",""
